Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
5613,CA-2017-121027,18-08-2017,22-08-2017,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16000,9,0.000,224.424000
5614,CA-2016-147431,02-02-2016,07-02-2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,New York City,New York,10011,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",117.96000,2,0.000,5.898000
5615,CA-2016-158001,23-08-2016,27-08-2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",21.30000,5,0.000,8.733000
5616,CA-2016-158001,23-08-2016,27-08-2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",1040.80000,5,0.000,281.016000
5617,CA-2016-158001,23-08-2016,27-08-2016,Standard Class,JP-15460,Jennifer Patt,Corporate,United States,New York City,New York,10035,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,29.34000,6,0.000,7.921800
5618,CA-2017-125745,30-06-2017,04-07-2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Memphis,Tennessee,38109,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52000,2,0.200,5.368000
5619,CA-2015-101154,18-09-2015,21-09-2015,First Class,CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,92105,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",443.92000,4,0.000,8.878400
5620,US-2016-124163,25-09-2016,30-09-2016,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,499.95000,5,0.000,174.982500
5621,US-2016-124163,25-09-2016,30-09-2016,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04000,1,0.000,1.033600
5622,US-2016-124163,25-09-2016,30-09-2016,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",201.96000,2,0.000,50.490000
5623,US-2016-124163,25-09-2016,30-09-2016,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601,Central,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,68.64000,11,0.000,17.160000
5624,CA-2016-121748,24-10-2016,28-10-2016,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.00000,4,0.000,21.000000
5625,CA-2016-121748,24-10-2016,28-10-2016,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),359.98000,2,0.000,21.598800
5626,CA-2014-126683,29-09-2014,01-10-2014,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16000,2,0.000,2.956800
5627,CA-2014-126683,29-09-2014,01-10-2014,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82000,9,0.000,399.299400
5628,CA-2017-148810,26-06-2017,01-07-2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,OFF-LA-10004689,Office Supplies,Labels,Avery 512,13.87200,6,0.200,4.681800
5629,CA-2017-148810,26-06-2017,01-07-2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Miami,Florida,33180,South,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,273.55200,3,0.200,-13.677600
5630,US-2016-146066,21-08-2016,23-08-2016,Second Class,RB-19465,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.29200,9,0.400,-339.705000
5631,CA-2014-127614,11-02-2014,15-02-2014,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,TEC-AC-10001432,Technology,Accessories,Enermax Aurora Lite Keyboard,234.45000,3,0.000,103.158000
5632,CA-2014-127614,11-02-2014,15-02-2014,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,1256.22000,6,0.000,75.373200
5633,CA-2014-127614,11-02-2014,15-02-2014,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Chesapeake,Virginia,23320,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46000,2,0.000,8.206200
5634,CA-2016-101742,23-09-2016,28-09-2016,Second Class,CR-12580,Clay Rozendal,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,10.52800,7,0.200,3.684800
5635,CA-2015-134943,05-12-2015,06-12-2015,First Class,SU-20665,Stephanie Ulpright,Home Office,United States,Ann Arbor,Michigan,48104,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,152.80000,5,0.000,76.400000
5636,CA-2017-123022,03-09-2017,08-09-2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",82.56000,5,0.200,28.896000
5637,CA-2017-123022,03-09-2017,08-09-2017,Standard Class,SC-20050,Sample Company A,Home Office,United States,La Mesa,California,91941,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97000,3,0.000,85.491000
5638,CA-2017-113208,26-03-2017,02-04-2017,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Dearborn,Michigan,48126,Central,FUR-FU-10004245,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",60.84000,3,0.000,23.119200
5639,CA-2014-154893,21-12-2014,27-12-2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76000,6,0.200,149.148000
5640,CA-2014-154893,21-12-2014,27-12-2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,92024,West,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16000,3,0.200,35.760000
5641,CA-2014-147900,23-09-2014,28-09-2014,Standard Class,JK-15640,Jim Kriz,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,28.80000,9,0.200,10.080000
5642,CA-2017-106355,02-04-2017,05-04-2017,First Class,AT-10435,Alyssa Tate,Home Office,United States,Meriden,Connecticut,6450,East,OFF-AR-10000246,Office Supplies,Art,Newell 318,11.12000,4,0.000,2.891200
5643,CA-2016-127985,01-04-2016,05-04-2016,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,7.04000,4,0.000,3.097600
5644,CA-2015-166604,15-05-2015,20-05-2015,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Roswell,Georgia,30076,South,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,17.94000,3,0.000,8.790600
5645,CA-2017-120719,23-03-2017,26-03-2017,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,98105,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",34.76000,5,0.200,11.297000
5646,CA-2017-127117,14-04-2017,19-04-2017,Standard Class,HM-14860,Harry Marie,Corporate,United States,Morristown,New Jersey,7960,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,74.45000,5,0.000,20.101500
5647,CA-2015-104241,04-01-2015,09-01-2015,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Alexandria,Virginia,22304,South,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.22000,14,0.000,69.199200
5648,CA-2017-168179,02-11-2017,07-11-2017,Standard Class,JB-16000,Joy Bell-,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,19.44000,3,0.000,9.331200
5649,CA-2017-142342,17-07-2017,19-07-2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,32.40000,5,0.000,15.552000
5650,CA-2017-142342,17-07-2017,19-07-2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",57.90000,5,0.000,28.950000
5651,CA-2017-142342,17-07-2017,19-07-2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56000,2,0.000,0.000000
5652,CA-2017-142342,17-07-2017,19-07-2017,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.16500,5,0.150,210.735000
5653,CA-2017-109099,06-10-2017,11-10-2017,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10009,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99000,1,0.000,20.085100
5654,US-2014-134187,04-11-2014,11-11-2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,Long Beach,California,90805,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,2.94000,1,0.000,0.793800
5655,CA-2016-145261,18-12-2016,21-12-2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,45.24000,4,0.700,-30.160000
5656,CA-2016-145261,18-12-2016,21-12-2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-AR-10004078,Office Supplies,Art,Newell 312,18.68800,4,0.200,2.336000
5657,CA-2016-145261,18-12-2016,21-12-2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",11.64800,2,0.200,3.785600
5658,CA-2016-145261,18-12-2016,21-12-2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,112.77600,3,0.200,-8.458200
5659,CA-2016-145261,18-12-2016,21-12-2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",377.45000,5,0.500,-264.215000
5660,CA-2016-145261,18-12-2016,21-12-2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.93600,4,0.200,5.179200
5661,CA-2016-145261,18-12-2016,21-12-2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,28.68000,3,0.200,-7.170000
5662,CA-2016-108875,24-09-2016,01-10-2016,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.44000,2,0.200,7.504000
5663,CA-2016-108875,24-09-2016,01-10-2016,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.05600,9,0.200,-95.823000
5664,CA-2016-141957,21-07-2016,21-07-2016,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,18.65600,2,0.200,1.399200
5665,CA-2016-141957,21-07-2016,21-07-2016,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.08800,7,0.700,-8.131200
5666,CA-2016-141957,21-07-2016,21-07-2016,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,66.68800,1,0.200,4.168000
5667,CA-2016-141957,21-07-2016,21-07-2016,Same Day,JG-15310,Jason Gross,Corporate,United States,Newark,Ohio,43055,East,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",99.48800,2,0.200,8.705200
5668,CA-2016-142405,11-06-2016,15-06-2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14.62000,2,0.000,6.871400
5669,CA-2016-142405,11-06-2016,15-06-2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53.98400,14,0.200,17.544800
5670,CA-2016-142405,11-06-2016,15-06-2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97000,3,0.000,132.589800
5671,CA-2015-141012,09-06-2015,11-06-2015,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,355.36000,4,0.000,92.393600
5672,CA-2015-141012,09-06-2015,11-06-2015,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,83201,West,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,140.37600,3,0.200,8.773500
5673,CA-2017-127922,27-10-2017,03-11-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84000,2,0.200,5.544000
5674,CA-2017-127922,27-10-2017,03-11-2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.44800,2,0.200,2.640000
5675,CA-2016-146318,22-01-2016,27-01-2016,Standard Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96000,2,0.000,6.220800
5676,CA-2014-135993,28-05-2014,02-06-2014,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.40800,6,0.200,5.740800
5677,CA-2014-135993,28-05-2014,02-06-2014,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,27.60000,4,0.000,2.208000
5678,CA-2014-126802,29-12-2014,05-01-2015,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,38.97600,3,0.600,-50.668800
5679,CA-2016-143924,28-07-2016,03-08-2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,20.44000,7,0.000,9.198000
5680,CA-2016-143924,28-07-2016,03-08-2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92000,2,0.000,53.860800
5681,CA-2016-141551,24-09-2016,30-09-2016,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38000,1,0.000,2.934800
5682,CA-2016-141551,24-09-2016,30-09-2016,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Broken Arrow,Oklahoma,74012,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48000,1,0.000,3.110400
5683,CA-2014-164315,02-04-2014,08-04-2014,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84000,3,0.000,7.128000
5684,CA-2014-164315,02-04-2014,08-04-2014,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93000,7,0.000,293.980400
5685,CA-2014-164315,02-04-2014,08-04-2014,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Athens,Georgia,30605,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.90000,5,0.000,40.274000
5686,CA-2015-131072,05-11-2015,05-11-2015,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.35200,3,0.200,35.652600
5687,CA-2014-131541,28-07-2014,28-07-2014,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32000,5,0.200,5.191000
5688,CA-2014-131541,28-07-2014,28-07-2014,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.88800,6,0.200,12.988800
5689,CA-2014-131541,28-07-2014,28-07-2014,Same Day,CK-12205,Chloris Kastensmidt,Consumer,United States,Apopka,Florida,32712,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.94400,7,0.200,16.518600
5690,CA-2015-119550,26-12-2015,31-12-2015,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Houston,Texas,77070,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.05800,3,0.300,-90.376200
5691,US-2015-138093,10-12-2015,16-12-2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36000,9,0.000,9.302400
5692,US-2015-138093,10-12-2015,16-12-2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75000,5,0.000,20.585000
5693,US-2015-138093,10-12-2015,16-12-2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99000,1,0.000,36.447300
5694,US-2015-138093,10-12-2015,16-12-2015,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.40000,5,0.000,12.672000
